system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
11,Dcard,https://www.dcard.tw/f/mood/p/254295706,2023-12-31 14:20:39,苦澀的2023,"也即將揮別2023年了，

這一年走的步履闌珊，

接受了自己的不足，轉換了工作方向，

慢慢整理內心裡的糾結情緒，

接受自己感情再次的失敗，

看著最熟悉的陌生人與別人結為連理，

每一件事情都像是難嚥的苦藥，

而在這即將結束的2023，

灰暗的人生隧道哩，似乎開始出現了一些光亮，

帶著些許的希望準備跨入2024，

期望成長的不只有年紀。

依然還有想做的事情。",mood,0,mail.kevin,M,一個打工仔
12,Dcard,https://www.dcard.tw/f/mood/p/254295723,2023-12-31 14:22:33,好希望你從來沒有出現在我的生活裡,"我一直覺得我被家庭綁架了

我家是單親家庭，我有一個大我一歲的哥哥，媽媽一個人扶養我們長大。

從小我跟哥哥的關係算是普通，不會特別好但也不會到不好。
大概國中青春期的時候哥哥發現電腦有我看成人片的瀏覽紀錄，有一天他突然提出要跟我互相口交試試看，我當然是拒絕了因為覺得很怪。
忘記過了多久全家人跟親戚一起去礁溪泡溫泉，他游過來對穿著泳裝的我又再度開了黃腔，不知道是不是這個原因，我開始對他碰到我這件事情很反感。

高中的時候因為我讀的是私校，幾乎一到六都要去學校，每天從早待到晚，高三時星期日也要隔週進學校導致我待在家裡的時間很少，家裡大大小小的事情都變成只有媽媽跟他分擔，漸漸的就埋下了之後紛爭的導火線。

大學的時候因為去外縣市讀書所以搬去外面住，台北的繁華生活加上第一次感受到打工可以賺到錢的喜悅，我變得不會每週六日都回家，但基本上隔週一定會回一次家。
因為家事的紛爭開始變得愈加頻繁，媽媽覺得很累，他覺得媽媽不公平偏心我因為我不在家都可以不做家事，但他每週乖乖回家他都要做一堆家事。


看到這裡不知道大家會不會疑惑到底家事能有多多？
我家是透天五層樓，我媽有強烈的潔癖，每週都要擦地板樓梯要一格一格的用抹布擦過，廁所也是每週都要大洗一遍，這些都只是每週的routine work
這種大事我不在家的確無法參與，但像倒垃圾洗衣服晾衣服這種基本上都是我做


我出社會沒多久後我哥跟家裡徹底鬧翻，我的第一份工作是必須早出晚歸的性質，休假也都跟週休二日的他們對不上，想當然爾他的怒火有更大了！

從大概三年前他就跟我媽說他不做家裡的所有家事，嗯！他真的說到做到，他現在在家裡就是大爺，享受著家裡的資源，在房間的時候影片遊戲聲音放到最大聲，也不管有沒有人在休息 會不會吵到其他人。所以我跟他的關係也徹底惡化，在家裡我們就是陌生人，我們不會對話，但可笑的事情是我還要幫他洗衣服晾衣服倒垃圾。


我哥現在對我媽的態度也是非常差，不會叫他「媽媽」也是當個陌生人，我媽關心他他會陰陽怪氣的回我媽要不然就是罵他。
我很想搬出去住，但一想到如果我逃出來了我媽就要獨自面對他跟做所有的事情，現在我的工作型態是可以部分時間在家上班，所以家裡的事情我可以分擔不少。
如果我離開家，放我媽一個人在這個家我會覺得媽媽很孤單很可憐，還要做所有的事情，我真的不知道該怎麼做才好🥲🥲🥲
我媽也會一直覺得因為他是他兒子所以一直包容他
不管是大學的時候還是出社會，都因為家庭問題讓我很難過又苦惱，在外面都不能盡情的跟朋友好好放鬆
https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png",mood,2,,F,
13,Dcard,https://www.dcard.tw/f/talk/p/254295747,2023-12-31 14:25:30,ig上面嘴砲，遭到事主提告，加油事主，祝你提告成功！,"網路上真的很多嘴臭的人，看了原ig影片，在人家的貼文下秀下限，還把反駁自己的人全部人身攻擊、公然侮辱，還會叫同伴來嗆人，這種人真的需要法律制裁
留言區事主已經提告 加油 希望能成功",talk,0,huangtw14,M,海豹
14,Dcard,https://www.dcard.tw/f/talk/p/254295752,2023-12-31 14:25:54,今年紅白太強,"韓團全上
一起幫 YOASOBI 伴舞，
還有黑色餅乾跟口袋餅乾再度上紅白
猛

口袋餅乾片段
https://youtu.be/dV1ONM2o_fI?si=_zy6zuOmAhykKUDs

黑色餅乾片段
https://youtu.be/BJli23usT0k?si=h1FpKBOj35LrYls5
https://sticker-assets.dcard.tw/images/f36d3d45-406a-499f-a893-5aac28561550/full.png",talk,0,chandler0419,M,廢文是一種修行
15,Dcard,https://www.dcard.tw/f/talk/p/254295773,2023-12-31 14:27:34,經濟巨頭相關書籍,"有人看過類似巴菲特還是某某名人出的相關書籍學習後成功賺錢還是創業成功😧
可以留言分享一下嗎？",talk,1,c22231556,M,心靈雞湯
16,Dcard,https://www.dcard.tw/f/mood/p/254295806,2023-12-31 14:32:03,一輩子 一次只能喜歡 愛一個人,"為什麼人只能愛一個人
為什麼同時愛上兩個人
就要被視為出軌、劈腿
然後被社會道德觀念勒索

人生這麼長
會遇到那麼多的人
怎麼就能保證這個是自己唯一喜歡的
遇到後面的也很喜歡很愛的
也不是不愛現在的伴侶
同時愛著兩個人
兩個人也同時愛著自己
為什麼就不能同時擁有
人生已經夠累的了
為什麼人心還要這麼折磨
還要這麼痛

為什麼對的人
永遠都不會在對的時間遇到
為什麼總在付出所有以後
卻也沒能把握住自己的愛

為什麼有些人
分手後
沒辦法做朋友

為什麼
人生要這麼長",mood,1,,M,
17,Dcard,https://www.dcard.tw/f/mood/p/254295808,2023-12-31 14:32:12,台灣的未來，需要由你們的發聲而改變,"剛剛看了許柏的台灣草鴞影片，看見母鴞護著幼鴞的時候，我的眼淚真的止不住的掉下來

我真的覺得很誇張
那些自稱愛爸愛媽的人真的不要這麼自私雙標 

        貓平均一天要捕捉十到二十隻獵物才能生存下去，而目前記錄到貓的獵物至少有4000多種
        台灣的流浪貓大概有175600隻，假設平均一隻貓一天捕捉3隻獵物，按照這個數據推算，台灣一年至少有192,282,000隻動物死在流浪貓的爪下，流浪貓的命是命，難道其他野生動物的命不是命嗎？
        希望台灣政府不要再為了選票推一堆什麼友善貓狗政見了，麻煩你們拿著尺，衡量一下貓貓狗狗和台灣的生態多樣性那個比較重要，我相信不用多久，台灣一定又有一堆動物要絕跡了
YNR根本沒用，每年我走在路上都能看到一堆貓仔在跑，結紥的速度根本就趕不上牠們的繁殖速度好嗎！ 

那狗呢
        狗的活動範圍跟攻擊性很強，你看台灣流浪狗一年造成多少車禍和意外？
特生中心和林務局統計，整體野生動物被遊蕩犬攻擊數量，從2019年到2022年總計已達274隻，其中有128隻穿山甲、41隻台灣山羌遭遊蕩犬攻擊，而沒有統計到的還有更多。
        台灣大概有155800隻流浪狗，這些流浪狗也都是潛在的危險因子，像我家在新北，我家附近就至少有15隻流浪狗，每年至少都造成好幾起車禍，有時候出門還會被追，出門都要帶傘，不然有的狗甚至會貼到你的腳邊，每天都過得心驚膽戰的。 
-------------------------------------------------------
        我家在萬里，生態很好，所以有很多野生動物，有曾經有山羌跑進水餃店、猴子跑進公寓、果子狸過橋、飛鼠晚上在籃球場、國中旁的山有野兔、每年國慶能看見好幾百隻老鷹在飛、有人在廟附近拍到梅花鹿，小時候還看過兩次帝雉在吸杜鵑花蜜，隔了許多年我原本以為牠們可能消失了，但在今年中秋我在附近的山上採月桃葉要包粽子，聽到熟悉的叫聲，悄悄的走過去，看見一隻公帝雉的尾巴一閃而過，我還上網確認，我看見的真的是帝雉。 

希望十年後我還能在生活中，不經意的偶遇這些動物。我真的希望他們不要消失啊！！ 

我真的希望十年後我還能被窗外的白頭翁吵醒，我真的希望十年後我在黃昏回家的路上，能看見成群的藍鵲飛過
--------------------------‐----------------------------
流浪貓狗的命是命，台灣野生動物的命就不是命嗎？
我真的希望政府能推動野外零犬貓運動，希望政府在2024能有所作為。

不只有流浪貓狗的問題，路殺，友善農作，鳥網，陷阱……
有太多太多的問題我們需要去處理
或許我們現在找不到最完美的解決方案
但我希望大家集思廣益，找出可行的方法，哪怕只有幫到一點點，日積月累下也是會有成效的
-------------------------------------------------------
希望大家轉發這篇文章
雖然我只是一個十六歲的少年，但我也希望大家能夠重視這件問題
-------------------------------------------------------
許伯與簡芝。草鴞影片連結
https://youtu.be/LE8OAT5wveo?si=pvUOsiWFVcFYt2ck

萬里梅花鹿目擊連結
https://www.facebook.com/share/v/oMXA4WYKLm6L6XzK/?mibextid=xfxF2i",mood,1,,M,
18,Dcard,https://www.dcard.tw/f/talk/p/254292799,2023-12-31 06:48:47,2023年度總結,"歡迎大家一起回顧一下2023年🥰
-
我先開始：

1.今年最開心的事？
變得更加成熟獨立，能不被他人情緒輕易影響，能自由表達自己的想法，也終於能靠自己的力量賺錢（家教），身邊也有一群不錯的小夥伴們

2.今年最遺憾的事？
家人生病的時候自己不在身邊，只能在學校裡瞎操心這個那個

3.今年最後悔的事？
太沈迷於手機、網絡😅，隨便一滑都是半個小時起跳，時間都沒了，還感覺眼睛度數加深，啊啊啊啊啊根本戒不了

4.今年最感動的事？
在情緒低落的時候，總會有那麼幾個朋友能傾聽我的想法，不會像以前一樣總是陷入無限emo，身邊有人會給出意見、反饋，很溫馨

5.今年花錢最多的地方？
吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃😋

6.今年最喜歡的一句話？
「我已經沒有興趣給每個人留下好印象了」
以前的我總是希望自己能做個圓滑的人
因為害怕起衝突
而時常焦慮、糾結和不安
真正到今年我才醒悟
做自己也很好（有限度的）

7.明年的三個目標？
健康減肥、認真唸書、天天開心

8.想對明年的自己說？
別著急，一切都好運都在路上！
（相信吸引力法則，只有在自己狀態最好的時候，身邊才會都是好事啊）

-
最後㊗️大家2024新年快樂！
願你年年有魚摸，歲歲躺平安😻",talk,0,carrie_0404,F,carrie_0404
19,Dcard,https://www.dcard.tw/f/talk/p/254292807,2023-12-31 06:49:57,夫妻總資產標準,"我跟老公皆36歲
年薪加總約90W
總存款300W（含股票）
總房貸-350w（一個月還款14k）
有台國產車（貸款還清）+機車一輛
兩人名下各有1房
兩間目前市價各是750w跟300w
（都有人住所以目前無法賣）
無後援所以沒小孩平常開銷算省
請問這種資產過生活大家會覺得很糟嗎？
是不是不適合生小孩?",talk,2,vkvk0036,F,放假開心捏
20,Dcard,https://www.dcard.tw/f/mood/p/254292759,2023-12-31 06:41:36,我媽很喜歡拿我跟我弟比較,"其實我真的不知道有什麼好比的
我當時讀國中的志願是美術班
而我弟的是私立資優班
我們兩個努力的方向跟內容都不一樣
我決定要考的時候就是比較專注在美術
但課業我也是兼顧（至少前四名
而他是開始不上安親班
改上數學家教英文家教國中理化班還有國文班
兩個人的專業根本不一樣
況且他也只是數理好 國英不好啊 但我跟他顛倒
我媽卻說我弟成績比我好
拜託一下好不好我們差了6歲
讀書的環境也不同
我當時讀的國小跟補習班都在鄉下
而且我弟都在大都市
我媽常常最愛說城鄉差距 這兩個地區的資源根本就不一樣 還那麼愛比",mood,2,,F,
21,Dcard,https://www.dcard.tw/f/talk/p/254292823,2023-12-31 06:52:43,真的該男女義務役,https://megapx-assets.dcard.tw/videos/76b33580-c115-4eb4-80e9-d36091e774c1/orig,talk,10,ken20030425,M,k
22,Dcard,https://www.dcard.tw/f/talk/p/254292826,2023-12-31 06:53:47,可憐的男友,辛苦工作的時候女友跟異性去夜店,talk,3,,M,國立交通大學
23,Dcard,https://www.dcard.tw/f/talk/p/254292842,2023-12-31 06:56:31,選舉車不要再吵了😡,"每次選舉快到了，相信很多人也要準備期末了，但總是一堆煩人的選舉車，其他地方有選舉車就算了，有的還一直開到學校附近，MD我半夜算完工數，腦袋都快炸了，早上要補眠結果還要聽選舉車在那邊吵，吵一次就算了，還有給我一天來四五次的選舉車，把請選舉車的錢省下來多發發衛生紙不好嗎，既有印象，也很實用


小提醒！
不管各位1／13號有多忙，請把握住自己的權利，記得出門投票",talk,3,,M,國立虎尾科技大學
24,Dcard,https://www.dcard.tw/f/talk/p/254292849,2023-12-31 06:57:09,請大家注意人身安全,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,talk,0,,F,實踐大學
25,Dcard,https://www.dcard.tw/f/mood/p/254292851,2023-12-31 06:57:57,不能公開的愛，一定要止步,"很喜歡楊絳先生說這段話：

不能公開的愛，
一定要止步。
人生最大的遺憾，
莫過於遇到一個特別的人，
卻明白永遠不能在一起，
或早或晚，你不得不放棄。

不能公開的愛，
一定要止步，
因為既然不能公開，
不能見光，
就說明這份感情只能埋藏
在心裡，否則，
一但曝光，
必定會傷害到很多人。
"" 衣帶漸寬終不悔，


為伊消得人憔悴。""
我想要的是明確的愛，
真誠的喜歡，
直接的厭惡，
站在太陽下的坦蕩，
還有被堅定的選擇。
我喜歡張揚純粹的愛意，
喜歡大大方方的公開，
我不要權衡利弊後的愛情。
當我主動結束我們的關係後，
我恢復了獨立，
充實以及熱愛生活，
不再依賴任何人，
也不再滿腦子都是你。
雖然我依然常常想你，
偶爾也會非常傷心。
畢竟心動多麼難得，
但是我運氣不大好，
你不是我愛情的終點，
卻是我繼續愛這個世界的動力。
所有的曾經，
只是作為背景，
襯托即將破曉的黎明。
張愛玲說：
對的時間遇到對的人，
是一種緣分，
在對的時間遇到錯的人，
是一種不幸，
在錯的時間遇到對的人，
是一種無奈。
或許我們一生會遇到
不止一個心動的人，
但是責任以及道德會讓我們止步。或許我們又會被很多人喜歡，
但我想說沒有身份，
不能炫耀的愛人，那不叫愛情。
人世間得失取捨，
又不是只有你一人愛而不得，
感情從來都是身不由己的，
倘若你不幸動了不該動的心，
請你將它止於脣齒，
掩於歲月，藏於心底。
你應該去開啓你嶄新的人生，
大大方方地走出來
是每個人都要上的一節必修課，
接納自己，
並重新去愛這個世界，
不是每個問題都有答案，
不是每件事情都能如願。
愛沒用，相愛才有用。
我們短暫交錯，尾聲潮落。",mood,0,scorpio_nova,F,Mumu樂
26,Dcard,https://www.dcard.tw/f/mood/p/254292853,2023-12-31 06:58:17,內射不負責？？,"為什麼網路上一堆人都會問懷孕了怎麼辦，要墮胎嗎？
呃 他們不知道避孕嗎？啊為什麼不避孕，然後懷孕了還要墮胎，如果是有避孕不小心那就算了，還有說安全期算錯的⋯

身邊有一個男生朋友，我知道他有讓前女友墮胎過，我很好奇問他為什麼不要小孩還不避孕，他說當下女生一直要求他內射，說什麼安全期她算好了，確定不會懷孕，然後就真的內射了，呃⋯啊一次就中了，懷孕之後，也是他前女友要求不想要小孩的，他也不想要，所以就吃藥流掉了。
我朋友30歲欸，正常30歲的男生會不知道安全期也不能百分百避孕嗎？是他沒想太多，還是他就是單純想爽不負責。
上面都是個人觀點哦，覺得奇怪而已",mood,4,,F,
27,Dcard,https://www.dcard.tw/f/mood/p/254292862,2023-12-31 06:59:46,為什麼韓國人長得那麼好看,"為什麼韓國人長得那麼好看？

清秀、白、有精神、高大、鼻子挺眼睛大，完完全全就是歐美白人的品種，
只是地理區域換成東方而已。

請問南韓人為什麼長得那麼好看？

去過南韓的人請問南韓的年輕一代40歲以內的人長得真的都這樣嗎？

好羨慕。",mood,4,,F,
28,Dcard,https://www.dcard.tw/f/talk/p/254295585,2023-12-31 14:01:23,跨年卡司看不懂,今年的跨年卡司都是一些沒看過的人。是我跟不上時代了嗎？這些人的受眾到底是誰？,talk,0,xin22,F,貓貓萬歲
29,Dcard,https://www.dcard.tw/f/talk/p/254295834,2023-12-31 14:35:45,711數位商品禮券可以買app store點數卡嗎？,"如題
目前家人有兌換2400元要給我用
請問可以拿來買apple的app store點數卡嗎？",talk,0,,M,亞洲大學
30,Dcard,https://www.dcard.tw/f/relationship/p/254295609,2023-12-31 14:05:15,怎樣算是遇到對的人,"父母不太想要我太早就跟我男友結婚
原因是覺得可以再熟悉對方
看看對方的相處、處事、各方面狀況
想詢問大家
真的相處越久才結婚嗎？ *跟我男友遠距離",relationship,2,,F,
31,Dcard,https://www.dcard.tw/f/mood/p/254295612,2023-12-31 14:05:39,不會識字的阿嬤,"今天是2023的最後一天
男朋友約好早上搭車到埔心牧場去玩
就在等火車時，而有一個阿嬤看起來65左右
看起來有些著急的感覺

她左右問著人：
「這一台區間車有到竹北嗎？」

聽到的我突然冒出了一句話：
「這台是區間車，
區間車基本上都有通往竹北的。」

阿嬤：「謝謝齁。」

車來了後阿嬤上了車，我也跟著上了車。

這時的我還不知道這台車根本沒有通往竹北…
也沒有通往埔心。
https://sticker-assets.dcard.tw/images/1ead96d0-0b9a-4375-82b3-f9af60f5a6af/orig.png

當我坐上去有3分鐘後，抬頭來看區間的
跑馬燈才發現。
（中壢>楊梅>湖口）

我立刻站起來，跑到其他車廂找著剛剛的那個阿嬤
跟他說我表達錯誤。
找了3個車廂後，我開了口根阿嬤說：
「阿嬤，你是要到竹北對不對，
這台車是沒有到竹北的，只有到楊梅跟湖口。」

阿嬤：「啊怎麼辦，怎麼辦。」

我：「等等跟我一起到楊梅下車，我等等帶你搭竹北的區間車，我幫你查區間車的時刻表。」

阿嬤：「阿嬤謝謝你，謝謝你願意走過來跟我說，
不然我迷路不知道該怎麼辦，謝謝你。」

-
下車後我怕阿嬤不知道要搭哪一班車，
所以坐在了阿嬤的旁邊，跟阿嬤聊天，
看著他上那台車。

後來阿嬤跟我說了他的事情，
阿嬤跟我說他沒有小孩，丈夫也死了，
沒有家人，也不識字，不知道該怎麼搭火車，
一個字都看不懂，指著問我這個是什麼字
說一說阿嬤就很難過很無助地哭了。

我就趕緊拿出我的衛生紙出來給他

阿嬤握著我的手跟我說：
「阿嬤不知道怎麼感謝你，身上也沒有什麼東西可以報答你，不知道為什麼你願意幫我。」


我趕快搖著頭說沒事不用報答我，
因為家裡都沒有老人家了，我阿嬤去年過世，
所以看到老人都會想要幫助，加上我看到有人需要幫助都會幫助的。

他還跟我說問了站務人員怎麼搭到竹北，
站務人員也跟他說，就是剛剛這台到湖口的車可以到竹北。

到了他上了車，我確認是正確車次和站次後
我和阿嬤揮手道別。

其實我很自責我讓阿嬤搭錯車
但不論怎麼樣他都會搭上那輛車。
也幸好我也有搭上那台車，去幫助她。

不知道是不是很多地方也有像阿嬤一樣不會認字、無助而需要幫助的人。

在我能夠幫助他人的範圍之內，盡力而為。

看看這些需要幫助的人吧
也許你的小小舉動，是對他的大幫助。",mood,3,,F,
