system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
11,Dcard,https://www.dcard.tw/f/mood/p/255933582,2024-06-23 15:55:07,未成年小孩跑去打炮，手機應該被監視嗎？,"如題，家裡小孩跑去未成年更沒滿16跑去跟別人打炮，重點是在發生這件事前，我也苦口婆心勸過她好幾次，提醒她年紀太小打炮的危害，以及相關的法律責任，她還是做了這件事，還有平常用手機的時間也非常超過，戀愛觀念也非常不好，比如剛認識沒幾小時就跟別人在一起之類的（有些人可能覺得沒有不好，但我覺得很容易被騙），因此我監視了她哀居和賴所有聊天紀錄，但我看了也並沒有拿她的紀錄說什麼，我只針對她做錯的地方跟她溝通，假設她如果有什麼地方太超過的，我才能立刻制止，但她覺得她會改，覺得我管太多了、太超過，所以現在把密碼都換掉了，但其實我並不覺得我有錯，是她先信用破產在先，我給她隱私權的時候她沒好好珍惜。

現在我們也各執己見，無法溝通，其實我也在想我是不是真的做錯了，所以想問問各位網友的想法",mood,9,,F,
12,Dcard,https://www.dcard.tw/f/mood/p/255933528,2024-06-23 15:49:26,男人的心態我不懂,"可能～我經驗不足需要知道男生什麼感覺
在女生生理期來的第一天雖然知道會痛
前提是不知道痛到這樣誇張
還是答應跟他出去玩
但逛了一上午真的撐不下去就說要回家了
男生們是不是覺得就不要約就好？",mood,3,,F,
13,Dcard,https://www.dcard.tw/f/mood/p/255933428,2024-06-23 15:39:34,直銷的心情,"真的不誇張～一定要推薦我們家
宇澄生技
⭐️體態管理
⭐️健康保健
⭐️美麗保養
⭐️沐浴保養
⭐️毛孩保健
五大為您量身打造，還不忘貼心毛小萌
我們 由內到外的 身體保養、美容美髮 都有
台灣藥師與日本博士合作 打造台灣品牌 全台擁有實驗室團隊
線上line諮詢藥師、由藥師團隊背書
公司獎金收入多元且購物金雙向回饋（購買商品7:3 3的現金）
https://sticker-assets.dcard.tw/images/f5514e2e-44be-4c0e-afc9-f7710d4032cc/full.png
很多人說直銷不好 
https://sticker-assets.dcard.tw/images/1c16d6af-01aa-4be3-8dc2-5bdd101adbc5/orig.png
但這是我遇過跟葡眾實力相當的公司
不過走雙軌制度
全新市場


有興趣可以掃進去了解",mood,1,chengzicc,F,橙子cc
14,Dcard,https://www.dcard.tw/f/mood/p/255933583,2024-06-23 15:55:10,在Dcard筆戰好心累…,"純抱怨 就不放上截圖了
反正在其他文章體驗到了什麼是父子騎驢
做啥都不對 怎麼說都有人能找到道理噴我
心好累 大破防 玻璃心碎滿地 好想離開這個世界
我就不該打開Dcard的",mood,4,,M,
15,Dcard,https://www.dcard.tw/f/mood/p/255933518,2024-06-23 15:48:35,心情一直很低落怎麼辦,"不知道大家有沒有過從一起床開始
心情就一直低低的，做任何事情都沒什麼情緒
不是說心情很糟糕，但是就是沒有什麼心情起伏
試了蠻多方法，吃喝甜的、看看搞笑影片、和其他人聊天分散注意、玩遊戲等等…
就連男友也做了很多想讓我心情變好的事
我也都沒什麼改善，覺得對他真的很抱歉
平常我的情緒都容易被他牽引
但是現在連想提出請他做任何事情能讓我開心一點
我都沒有想法，想問大家有沒有好建議

然後我已經沒什麼胃口應該快一週了🥲",mood,2,yingjun621,F,158雙子
16,Dcard,https://www.dcard.tw/f/mood/p/255933606,2024-06-23 15:59:09,我的弟弟是公務人員,"我的弟弟、妹妹都是靠臉蛋吃飯
的正妹、帥哥


我敢說
全天下沒有人想跟我的弟弟一模一樣的姓名

我們全家就是弟弟的姓名是衰尾道人



到底是誰在每天靠姓名吃飯的阿？",mood,2,pppp3038,F,金怡伶
17,Dcard,https://www.dcard.tw/f/mood/p/255933605,2024-06-23 15:58:46,好難過,"好難過
真的
我好痛苦
一直一直

好想一切都結束",mood,1,c7710,F,努力生活的人類
18,Dcard,https://www.dcard.tw/f/mood/p/255933612,2024-06-23 15:59:46,第一次約網友就互摸,"想問有人跟我一樣嗎
跟網友見面到最後都在摸摸
我覺得很空虛 也覺得那些男的是不是為了我身體
才這樣跟我交友 我覺得好累",mood,88,,F,
19,Dcard,https://www.dcard.tw/f/mood/p/255935188,2024-06-23 23:10:58,老公不喜歡我哭,"我的老公一向很討厭我哭 
前幾天受了一點委屈 哭了起來
老公安慰完我之後  看著我說 
你不要再哭了啦 你哭得眼睛紅紅的 讓我很想幹妳
……男人的腦
https://sticker-assets.dcard.tw/images/3f8135cb-c935-4885-ac6d-dd6756cf7f82/orig.png",mood,1,,F,
20,Dcard,https://www.dcard.tw/f/mood/p/255935234,2024-06-23 23:31:39,Ruff白衣打假領帶男生,"雖然只是對到眼很多次 
然後跟你說了拜拜 
希望可以認識！！！",mood,0,,F,
21,Dcard,https://www.dcard.tw/f/mood/p/255938363,2024-06-24 07:49:05,入職兩禮拜被老鳥電,"如標題，我入職X雅（工讀生）已經兩個禮拜對某些商品位置還不是很熟悉，近期第一次做在68時同時做架上商品有庫存時需做回補的作業，也是第一次做其他部門的68架上我們店是新式的貨架因此會多一層這部分也還未適應，只是因為整理檯面時，有幾處沒有整理到及因不熟悉商品位置去問老鳥時被噴，被罵雖然是正常的但過程中有用到如4之類的字眼導致感受加減有些不適，想請問各位在菜鳥期是否有遇到類似的情況，有這樣的老鳥上司在是否該在這樣的環境繼續任職，此為被老鳥電爆之部分。
身邊有朋友在問我說是否有打算在還沒畢業前在房仲業闖看看，自己是覺得還不錯啦想問看看板上各位的意見，如想在畢業前從事業務性質的工作各位會推薦哪些性質的業務，誠心祈求賜教。
以上如有描述不清的地方在麻煩於留言區告知，小弟會儘速補充或更正內容。",mood,1,,M,
22,Dcard,https://www.dcard.tw/f/mood/p/255937962,2024-06-24 07:00:33,肛裂手術還我健康屁屁,"故事很長~~ 希望需要的人可以參考
個人經驗分享，請勿用砲火輸出，謝謝。

因為本人每次上大號都會有出血問題，所以一直以為是痔瘡，身為少女的我不敢看醫生，
https://sticker-assets.dcard.tw/images/ce64cef2-fab8-4f6a-864d-8b5e5bc9b238/orig.png
所以用上網爬文及家人歷年經驗，認定我就是痔瘡沒錯。

第一次發現嚴重出血🩸是在20歲的時候，因為症狀發生頻率不高，而且不痛，所以我就吃清淡的食物及多喝水避免復發，但家人說是因為便秘才導致痔瘡，我必須澄清，我是那種每日排便順暢且超快結束的那種，所以相當疑惑。

直到26歲，我發現頻率越來越高，出血變多，每次上廁所肛門都有撕裂傷，並且肛門外圍有一顆大肉球，於是我就去藥局買痔瘡軟膏，但…使用後無效😭
日日上廁所都超爆痛，讓我畏懼上廁所。
https://sticker-assets.dcard.tw/images/6a1b2745-54bf-4488-ba84-fe1541217f50/full.png
這件事也影響到我的生活，無奈就搜尋就近的直腸肛門診所去看診。

進診間醫生會讓病患側躺，膝蓋碰胸的姿勢(像蝦子的形狀)，然後就會開始觸診，觸診的內容大概是，醫生會請你放輕鬆，戴上手套抹上潤滑，不知道是用哪隻手指頭，開始鑽進你的肛門，整個過程我只有痛到飆淚並聽到醫生說:「放鬆，在放鬆一點」。


觸診結束後，醫生結論是，我得到的是慢性肛裂並非痔瘡，無需開刀，請我回去吃止痛消炎藥及塞藥劑在肛門內，來緩解不適感。

觸診的撕裂傷真的比我自己上大號的撕裂傷還要痛，我因為觸診的關係，肛門整整痛一週（包括坐著、站著的情況下)，這一週內我與老公無數次想盡辦法把藥膏塞進我的屁屁，就是塞不進去，情且沒好轉，所以就打算去大醫院看診。

我們第二次觸診是在大醫院的直腸肛門科，醫生人很溫柔，對於處在花般年紀的我來說，感覺有減輕一點點的恥感，但觸診還是很痛，醫生給的答覆一樣是慢性肛裂，說吃藥擦藥可以改善，但也可能會復發，如果想直接解決這個問題也可以考慮手術。

我跟老公就一起把所有疑問提出
👩🏻‍❤️‍👨🏻:「請問住院天數是幾天?」
👨🏻‍⚕️:「約3天，順利的話就可以提早出院囉」。

👩🏻‍❤️‍👨🏻: 「因手術是在括約肌割掉一條神經讓肛門更放鬆，那會不會有大小便失禁的問題?」
👨🏻‍⚕️:「你還年輕，不會有失禁問題，不用擔心。」

討論完，我們還是選擇了手術

手術名稱：肛門瘺管切除手術。
手術前一天要先住院做檢查並禁止飲食8小時

手術當天，因為我是第一場手術，所以我起的很早開始做準備，護理師會幫你灌腸，要你忍住5分鐘，但是我1分鐘就受不了，在廁所狂風暴雨的上大號。
完成後就被推去手術室，因為我是半身麻醉，所以整個過程除了害怕，還大概知道過程，等待手術醫生前麻醉醫師會先做好準備，以側躺方式，打麻藥至脊椎，過程不會痛，一開始會有點酸酸的，麻醉劑流到身體時會有那麼一下像被電到一樣麻麻的，醫生會測試你身體下半身有無麻醉完成，才開始手術。

下半身毫無感覺後，會像青蛙趴著的姿勢，屁股及大腿會被抬高，手術室有聊天及音樂的聲音，其中還伴隨著電燒的滋滋聲及焦焦的味道，牆邊有溫度濕度及時間的顯示板可以讓我打發時間，我的手術時間約花13-15分鐘（不含麻醉時間)，整個過程前後醫生及護理師都很細心也很溫柔，感受超好。

因為半麻的關係，護理師囑託須(平躺)滿6小時，不然以後怕會有頭痛的副作用。
完全沒有枕頭的平躺，真的好難熬，但因為我還在暈的狀態，睡了一覺時間過得比較快。

醫生手術完會在肛門塞止血棉布，因為有吃止痛藥，所以不太會痛只有異物感，晚上麻藥全退後我就開始自由活動了。

因為醫生有給軟便劑，所以早上可以把止血棉布拆掉並順利上廁所，出血量少很多(至少比原本肛裂還少)
因為一切順利，所以第三天就出院回家了，買了專門泡屁屁的坐浴盆，護理師囑咐一天最少要3次溫水坐浴，每次15-20分鐘，擦藥吃藥好的會比較快。

手術完一週後回診，屁屁外圍有一顆小肉肉，醫生說過一陣子會消掉，所以我就很安心地等待，這期間只有傷口的組織液，沒再出血，偶爾上大號還是會有點刺刺的，但是沒有先前肛裂造成的撕裂傷那麼痛（建議使用濕紙巾或沖水的方式減少傷口摩擦）。

目前已經過三個月囉，上廁所順暢一點都不痛且傷口產生的小肉肉消失了~開心，完全是一勞永逸。

真心推薦給需要的朋友們
希望可以幫助到各位
https://sticker-assets.dcard.tw/images/9b426319-abfd-43cb-859a-b1a86d569798/full.png",mood,1,naty_debby,F,愛因斯坦他妹
23,Dcard,https://www.dcard.tw/f/mood/p/255938265,2024-06-24 07:34:16,新竹中華大學游泳,"請問中華大學游泳池好像沒有對外開放
如果有的話，請問開放時間及所需證件、費用

附近民眾還能去哪裡游泳呢？

謝謝各位。",mood,0,,F,
24,Dcard,https://www.dcard.tw/f/mood/p/255938880,2024-06-24 08:47:42,想問一下南華大學的學長學姊們,"南華大學附近有什麼可以打工的地方嗎？還是校內有什麼打工的機會嗎？
https://sticker-assets.dcard.tw/images/7051b987-3b0e-4a1d-bc30-f16b9af8e8ce/full.png",mood,0,,F,南華大學
25,Dcard,https://www.dcard.tw/f/mood/p/255938348,2024-06-24 07:46:42,一天上班15.5個小時,因為某些原因，我負債了100萬，所以現在做兩份工作努力還債，兩份工作加起來大概一個月6萬5，扣掉房租跟生活費，一個月大概可以還5萬，但一想到要2份工作20個月，心情就十分低落，只希望我的身體撐得到我還清債務，不知道還有沒有什麼方法可以幫我加速還債，除了違法的工作，我都願意去嘗試。,mood,1,,M,
26,Dcard,https://www.dcard.tw/f/mood/p/255938419,2024-06-24 07:54:59,肉肉女群組怎麼被刪除！,"這是我看到的最後一眼…
",mood,0,,F,
27,Dcard,https://www.dcard.tw/f/mood/p/255938986,2024-06-24 08:59:29,請問這是我的問題嗎？,"今天早上騎機車上班的時候有點塞車
因為看到前方右側也已經塞滿機車了（白色直線
我也騎不過去，也因為下個路口我要左轉
所以選擇排在轎車(白色長方形格)的後方

結果左邊車庫的轎車要出來
似乎是想要直行
也就是我右側的那條路
所以一直瘋狂的對我長按喇叭
但我看了一下自己腳下，不是網狀線
所以就沒理會他
結果對方就繼續按，按到路邊的人都一直看我
我才很尷尬硬往右邊騎去跟機車擠

請問大家 真的是我有問題嗎
被巴到很委屈 但很怕不離開對方會生氣來撞我
https://sticker-assets.dcard.tw/images/a0186c29-eae4-4799-ab4d-d60f5b7c957f/orig.png
",mood,2,,F,
28,Dcard,https://www.dcard.tw/f/mood/p/255938024,2024-06-24 07:07:27,台灣藝術大學的文章,"如題
昨天看到台灣藝術大學同學丟垃圾的文
想問有後續嗎
文章沒了

https://sticker-assets.dcard.tw/images/c76494fe-f620-42bc-ab01-af33ae7ccd49/orig.png",mood,1,,F,
29,Dcard,https://www.dcard.tw/f/mood/p/255937970,2024-06-24 07:01:34,好像聞到味道了⋯,"大概是從台中站上車的兩個外國女生，一開始都很正常的吃便當。
之後我就睡著了，快到板橋的時候醒來就發現，兩個人都給我脫鞋還踩在椅子上！往下一看，甚至有一隻腳就快要碰到我⋯⋯
是文化差異嗎？？
https://sticker-assets.dcard.tw/images/3f8135cb-c935-4885-ac6d-dd6756cf7f82/orig.png
https://megapx-assets.dcard.tw/videos/f9a5c8e9-e298-45fc-bcba-94d43a1b9e04/orig?r=1.78",mood,1,,F,
30,Dcard,https://www.dcard.tw/f/mood/p/255938308,2024-06-24 07:41:02,弟弟的女友排斥我家人,"我弟有個交往半年的女友，自從交往後我弟開始變了一個人似的，我弟高中輟學後去工地上班月薪六萬給家裡孝親費一萬，我今年畢業剛出社會月薪三萬給家裡孝親費五千-八千(視當月加班時數而定)，他女友在房間大聲跟他吵為什麼我只要給五千他要給一萬，後來我弟因為這樣跑去質問爸媽為什麼我只要給家裡五千，可是孝親費從來沒有訂價都是依能力給的，現在鬧的爸媽很為難😅
往後我有能力我也會在給家裡多一點，給爸媽舒適的生活，現在我能力還不足給爸媽帶來困擾真的好無能為力😮‍💨
弟弟的女友是單親家庭，連自己母親也很少會回去關心，還一昧的希望弟弟跟爸媽不要有來往就不用給孝親費了，雖然孝親費可能會是一點壓力來源，但父母把我們養大也是承載著不少壓力，不曉得弟弟女友怎麼想的。
我家所有人對弟弟女友從來沒有過任何嫌棄，抱持著隨緣的態度面對他們兩個交往的問題，也對弟弟女友很好，帶她去買衣服或是晚餐特別煮她喜歡吃的菜色，她也說我家人很好讓她有家的感覺，但如今卻希望我弟不要跟家裡來往😮‍💨
因為這樣我覺得很難過，沒幫上家裡還惹來弟弟女友跟家人不合
https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png",mood,1,,F,
31,Dcard,https://www.dcard.tw/f/mood/p/255937948,2024-06-24 06:58:53,慢性骨髓增生疾病-血小板增生,"骨髓穿刺的報告出爐囉！
確定我的病情是先天性骨髓病變導致
先發性血小板增生症😳
蕭‘sir告訴我
接下來要長期服用「愛治」及阿斯匹靈
控制血小板的數字 
至於當初未完成的乳房手術先暫緩
不然手術中會發生很多未知的風險
等降下來指數我們再決定

就這樣直到現在我仍舊一直按時回醫院
不斷抽血 做檢查 把指數降下來
好不容易 這個月已經降到45萬
我就回禾馨乳房外科安排檢查
結果⋯⋯
醫生🧑‍⚕️告訴我 建議我轉院 是他的同事在大醫院
比較適合幫助我做手術  登愣😫😫
又轉院了哦～🤦‍♀️
好 👌我立馬轉到桃園保祿醫院
又是一連串的檢查喲～～
續）））））",mood,0,also7786,F,可魯貝洛斯
32,Dcard,https://www.dcard.tw/f/mood/p/255938276,2024-06-24 07:35:03,被一群人看還被笑超沒禮貌..,本來今天心情超好去逛outlet 結果被一群人看還指指點點的笑感覺真的超不好==,mood,1,,F,
33,Dcard,https://www.dcard.tw/f/mood/p/255929419,2024-06-23 07:56:37,如何判斷自己是否需要吃抗焦慮藥物？,"不好意思，有個狀況想問一下大家的看法。
 
我自己一直以來都是個比較容易緊張、焦慮的人。有時確實會對自己造成或多或少的影響及困擾，但有些狀況自己其實也習慣了（感覺就是日常）。
 
因為自己有注意力方面的問題，都有定期回診拿注意力藥物。前幾個月，因為一些狀況，醫生有開血清素的藥物給我，希望能緩解我的焦慮。後來，這幾天回診，有跟醫生提到自己在某個情境下時，會因為焦慮而影響到自己的表現。醫生有開了一些備藥給我（抗焦慮藥物）。但自己對於「怎樣的情形、程度，才能允許自己吃」多少會感到不確定。一方面覺得，上述提到的這個狀況，感覺若靠抗焦慮藥物輔助一下的話，或許有點濫用。畢竟自己只是因為一些環境因素，而容易焦慮、多少受影響（但無法改變環境，只能調整自己）。怕這樣其實是殺雞用牛刀、濫用。會容易產生依賴。但又好希望能緩解、改善這個狀況。",mood,1,,F,
34,Dcard,https://www.dcard.tw/f/mood/p/255933267,2024-06-23 15:24:57,參與活動時的心情與自我介紹…,"表定的時間到 大家陸續到來 前一天有3人取消 當天2人遲到 對於非常有時間觀念的我 實在難以忍受 但社會活動的外表下還是把那份心情藏起來 繼續一如往常的社交嘻嘻哈哈

由於先幫大家代墊旅平險保費 取消不來的人也無法退費 當下也立即告知 只有2人把保費給我 剩下那個說好之後就沒有下文了…嗯…還好幾十塊而已…當作經驗 以後出發當天再保
但對於人應該要有的基本禮貌與信用 他缺乏了…

自我介紹時 害羞的我只講名字 就沒有然後了 直接語畢😮‍💨我好像很缺乏這樣的經驗 以及不太把自己推銷出去 也許是不夠自信 相較於其他人 目前的我工作沒有特色也沒有話題性 應該要想一下怎麼有創意的介紹自己～

不知道大家都怎麼自我介紹
#I人 #高敏人 #害羞 #詞彙少",mood,0,,F,
35,Dcard,https://www.dcard.tw/f/mood/p/255933291,2024-06-23 15:27:42,論文讓我好焦慮,"目前在寫碩論的資料分析（文組碩三）
我常常坐在電腦前一整天，覺得自己的想法很粗糙寫了又刪，最後的進度只有一點點
跟教授討論的時候他也常常說我的分析不夠清楚，但是他希望我自己想辦法把資料理出一個邏輯

這幾天反覆看著一樣的研究資料越來越沒耐心
休息耍廢的時候也會開始擔心自己的研究進度
這幾個禮拜常常做惡夢...起床睜開眼睛第一件想到的事情就是研究還卡著
我也對自己的能力越來越沒自信😭

白天也常常想還是要放棄學位
但是課也修完...老師之前也口頭說過會讓我八月口試
只是看著自己的進度就壓力好大😭
也感覺自己跟朋友出去的時候心情都沒辦法放輕鬆

不知道有沒有研究生朋友有沒有相關的經驗...想知道怎麼樣會改善這樣的狀況",mood,4,,F,
36,Dcard,https://www.dcard.tw/f/mood/p/255933294,2024-06-23 15:27:50,女兒一直想邀請別人來家裡,"女兒目前大班快升小學了 
活潑好客的她 時常去別人家 但也常問我誰誰誰她的同學她的朋友可不可以來家裡玩 

我真的非常無奈 。。
🥲
原因之一就是家裡很不適合讓人家來  
其實家裡並不算太舊但跟新房子沒辦理比（20幾年華夏）
沒裝潢 很多傢俱無奈是父母買的   然後也不好收納 整理 
久而久之有點將就住 （房子是父母給提供給我住的 ）
總之就是覺得家裡不派頭 根本不敢讓人家來 
自己的朋友可以說約外面喝飲料 吃飯 
可是擔心隨著女兒上國小國中 可能會有這種狀況。。。
我該怎麼辦 怎麼回應 有人跟我一樣的狀況 或是懂我的心情嗎",mood,182,,F,
37,Dcard,https://www.dcard.tw/f/mood/p/255928988,2024-06-23 07:01:35,打工能不能請假,"暑假，爸媽叫我面試公家機關的打工 
而我也順利的面試成功
但打工時間撞到我要獨旅的時間
因為我沒有跟爸媽說要獨旅（已成年）
是偷偷去（自己賺錢存錢），為期五天
我有跟爸媽旁敲側擊說如果跟同學一起出去玩5天，請假去，會不會太久🥹
結果他們很反對，還說趕快跟人家說取消😅
但我機票跟飯店都訂好了 怎麼辦🤯
請假5天真的會太多嗎？（星期一到星期五）
真的要轉賣機票嗎？但又不太了解如果轉賣",mood,1,,F,淡江大學
38,Dcard,https://www.dcard.tw/f/mood/p/255929008,2024-06-23 07:04:10,爸爸再次住院,"一年前爸爸開始頸椎就花了四十多萬，整個家只有媽媽在還錢，只能借信貸壓房子。 

爸爸進加護病房我已經數不清有幾次了，每次撐過來就要繼續付數不清的醫療費，媽媽有好幾次表達對她來說是種折磨，爸爸就連住院時都不會聽醫囑，更別提出院，不管怎麼說脾氣都很硬，生氣起來還想打人。 

從國中媽媽就跟我說爸爸快死了，每個人都叫我要好好珍惜他，但撐了快十年了，醫藥費越來越貴，爸爸每天說自己快死了繼續過他漫無目的的生活，但每每不舒服卻又怕死，死撐著就是要活著。 

最近住院又花了十幾萬，每次醫藥費一臉我可以解決的表情，實際上就是沒有任何存款靠老婆養的中年大叔。 

我媽也很常跟我哭沒錢，一年到頭抓著我說要養她，以後薪水三萬要給她兩萬活，媽媽很辛苦，你要養我，不要離開家，就待在家陪我...... 我在讀書其實也不知道家裡經濟狀況如何，只知道不富裕，我媽都不讓我知道她借了多少錢，家裡的錢有多少，只會哭窮搞得我壓力也很大，我說把打工的錢給她，她又說給我留著存好，事實上壓房子也是過了一年才跟我說，我只要問有關錢的事情就不會跟我說，我至今都不知道我媽到底一個月賺多少錢...... 

當初就不應該轉學回家附近的大學讀書，在外地時可以逃避，回來根本沒機會逃避，不知道我爸下次病倒又要花多少錢，這些年，花的少的是切直腸、 切了兩次，後面開脊椎，也是開了兩次，還有裝人工肛門、 頸椎、 手骨......",mood,8,,F,
39,Dcard,https://www.dcard.tw/f/mood/p/255929042,2024-06-23 07:09:23,鮭魚壽司大對決,"今天中午跟男友在大太陽下決定午餐花了一小時
最終結果是爭鮮plus
入內後，在轉台上有鮭魚壽司
我們一人選一盤
男友偏要說自己拿的鮭魚比較美麗、可口、香甜、誘人
但我的鮭魚表示他不想輸
想拜託各大網友們
走過路過都幫我們的漂亮鮭魚投個票好嗎
拜託拜託

喜歡1號選手（右邊）幫我在1樓按個愛心
喜歡2號選手（左邊）幫我在2樓按個愛心

在明天凌晨一點 會公布鮭魚是誰的



",mood,8,,F,景文科技大學
